*Este fichero CSV incluye la informaciÃÄḂn agregada por dÃÂ­a de los casos de COVID-19 diagnosticados, hospitalizados, ingresados en UCIs y fallecidos notificados a la Red Nacional de Vigilancia EpidemiolÃÄḂgica desde el 1 de enero de 2020 y desagregados por Comunidad AutÃÄḂnoma de declaraciÃÄḂn.
*No se dispone de fecha de diagnÃÄḂstico para 9.138 casos, de fecha de hospitalizaciÃÄḂn de 11.572 hospitalizados, de fecha de ingreso en UCI de 1.752 casos ingresados en UCI y de fecha de fallecimiento de 408 fallecidos. 
*Estos datos incluyen casos diagnosticados retrospectivamente al inicio de la epidemia.
*Los anÃáẁlisis realizados con los datos incluidos en este CSV pueden dar resultados marginalmente diferentes a los anÃáẁlisis realizados por los servicios de vigilancia de la Red Nacional de Vigilancia EpidemiolÃÄḂgica que pueden incluir los casos con fechas faltantes imputÃáẁndoles fechas estimadas alternativas y pueden utilizar para algunos anÃáẁlisis agregaciones temporales utilizando otras fechas asociadas a los casos (p.e.: fecha de inicio de sÃÂ­ntomas). 
*Estos datos se actualizarÃáẁn diariamente con la informaciÃÄḂn recibida de las Comunidades AutÃÄḂnomas.

CCAA_ISO;Fecha;Casos_Diagnosticados;Hospitalizados;UCI;Fallecidos
ES-AN;30-01-2020;0;1;0;0
ES-AS;30-01-2020;0;1;0;0
ES-CL;30-01-2020;1;1;0;0
ES-CN;30-01-2020;0;1;0;0
ES-CT;30-01-2020;0;2;0;0
ES-MC;30-01-2020;0;1;0;0
ES-MD;30-01-2020;0;5;0;0
ES-CN;31-01-2020;1;0;0;0
ES-CT;31-01-2020;0;5;0;0
ES-MC;31-01-2020;0;1;0;0
ES-MD;31-01-2020;0;3;0;0
ES-NC;31-01-2020;0;1;0;0
ES-AN;01-02-2020;0;0;1;0
ES-CN;01-02-2020;0;1;0;0
ES-CT;01-02-2020;0;4;0;0
ES-MD;01-02-2020;0;2;0;0
ES-AN;02-02-2020;0;1;0;0
ES-CT;02-02-2020;0;8;0;0
ES-MD;02-02-2020;0;6;0;0
ES-AN;03-02-2020;0;2;0;0
ES-CL;03-02-2020;0;1;0;0
ES-CT;03-02-2020;0;8;0;0
ES-MD;03-02-2020;0;5;0;0
ES-PV;03-02-2020;0;1;0;0
ES-VC;03-02-2020;0;1;0;0
ES-AN;04-02-2020;0;2;0;0
ES-CL;04-02-2020;0;3;0;0
ES-CT;04-02-2020;0;3;0;0
ES-MD;04-02-2020;0;5;0;0
ES-PV;04-02-2020;0;1;0;0
ES-AN;05-02-2020;0;1;0;0
ES-CL;05-02-2020;0;1;0;0
ES-CT;05-02-2020;0;1;0;0
ES-GA;05-02-2020;0;1;0;0
ES-MD;05-02-2020;0;5;1;0
ES-AN;06-02-2020;0;0;1;0
ES-AR;06-02-2020;0;1;0;0
ES-CL;06-02-2020;0;1;0;0
ES-CT;06-02-2020;0;7;0;0
ES-GA;06-02-2020;0;1;0;0
ES-MD;06-02-2020;0;5;0;0
ES-NC;06-02-2020;0;1;0;0
ES-PV;06-02-2020;0;1;0;0
ES-AN;07-02-2020;0;1;0;0
ES-CL;07-02-2020;0;1;0;0
ES-CT;07-02-2020;0;4;0;0
ES-GA;07-02-2020;0;1;1;0
ES-MD;07-02-2020;0;5;1;0
ES-NC;07-02-2020;0;1;0;0
ES-PV;07-02-2020;0;3;1;0
ES-VC;07-02-2020;0;2;0;0
ES-CT;08-02-2020;0;2;0;0
ES-MD;08-02-2020;0;3;0;0
ES-PV;08-02-2020;0;1;0;0
ES-CT;09-02-2020;0;2;0;0
ES-IB;09-02-2020;1;0;0;0
ES-MD;09-02-2020;0;3;0;0
ES-AN;10-02-2020;0;1;0;0
ES-AR;10-02-2020;0;1;0;0
ES-AS;10-02-2020;0;1;0;0
ES-CL;10-02-2020;0;1;0;0
ES-CT;10-02-2020;0;6;1;0
ES-MD;10-02-2020;0;6;1;0
ES-AN;11-02-2020;0;1;0;0
ES-CT;11-02-2020;0;8;0;0
ES-MC;11-02-2020;0;1;0;0
ES-MD;11-02-2020;0;6;2;0
ES-NC;11-02-2020;0;1;0;0
ES-PV;11-02-2020;0;2;0;0
ES-VC;11-02-2020;0;1;0;0
ES-AN;12-02-2020;0;1;0;0
ES-CL;12-02-2020;0;1;0;0
ES-CT;12-02-2020;0;7;0;0
ES-MC;12-02-2020;0;1;0;0
ES-MD;12-02-2020;1;8;0;0
ES-AN;13-02-2020;0;1;0;0
ES-CT;13-02-2020;0;7;0;0
ES-MC;13-02-2020;0;1;0;0
ES-MD;13-02-2020;0;8;0;0
ES-RI;13-02-2020;0;1;0;0
ES-VC;13-02-2020;0;1;1;1
ES-AN;14-02-2020;0;4;0;0
ES-CT;14-02-2020;0;3;0;0
ES-GA;14-02-2020;0;1;0;0
ES-MC;14-02-2020;0;2;0;0
ES-MD;14-02-2020;0;5;0;0
ES-VC;14-02-2020;0;1;0;0
ES-AN;15-02-2020;0;3;0;0
ES-AR;15-02-2020;0;0;1;0
ES-CL;15-02-2020;0;1;0;0
ES-CT;15-02-2020;0;4;0;0
ES-MD;15-02-2020;0;3;2;0
ES-VC;15-02-2020;0;1;0;0
ES-AR;16-02-2020;0;1;0;0
ES-CN;16-02-2020;0;3;1;0
ES-CT;16-02-2020;0;5;0;0
ES-EX;16-02-2020;0;1;0;0
ES-MD;16-02-2020;0;2;0;0
ES-NC;16-02-2020;0;1;0;0
ES-AS;17-02-2020;0;2;0;0
ES-CN;17-02-2020;0;1;0;0
ES-CT;17-02-2020;0;8;0;0
ES-GA;17-02-2020;0;1;0;0
ES-MD;17-02-2020;0;9;3;0
ES-PV;17-02-2020;0;5;0;0
ES-VC;17-02-2020;0;1;0;0
ES-AN;18-02-2020;0;2;0;0
ES-CT;18-02-2020;0;10;0;0
ES-EX;18-02-2020;0;1;0;0
ES-MD;18-02-2020;0;13;1;0
ES-NC;18-02-2020;0;1;0;0
ES-VC;18-02-2020;0;1;0;0
ES-AN;19-02-2020;0;3;0;0
ES-AR;19-02-2020;0;1;0;0
ES-CM;19-02-2020;0;2;0;0
ES-CT;19-02-2020;0;9;1;0
ES-MC;19-02-2020;0;1;0;0
ES-MD;19-02-2020;0;14;1;0
ES-PV;19-02-2020;0;4;0;0
ES-RI;19-02-2020;0;1;0;0
ES-VC;19-02-2020;0;2;1;0
ES-AN;20-02-2020;0;1;1;0
ES-AR;20-02-2020;0;1;0;0
ES-CL;20-02-2020;0;1;0;0
ES-CM;20-02-2020;0;1;0;0
ES-CN;20-02-2020;0;1;0;0
ES-CT;20-02-2020;0;14;0;0
ES-GA;20-02-2020;0;1;0;0
ES-MD;20-02-2020;0;15;0;0
ES-NC;20-02-2020;0;2;0;0
ES-PV;20-02-2020;0;1;0;0
ES-VC;20-02-2020;0;2;0;0
ES-AN;21-02-2020;0;2;0;0
ES-CL;21-02-2020;0;1;0;0
ES-CN;21-02-2020;0;1;0;0
ES-CT;21-02-2020;0;13;1;0
ES-MD;21-02-2020;0;19;0;0
ES-NC;21-02-2020;0;1;0;0
ES-PV;21-02-2020;0;2;0;0
ES-VC;21-02-2020;0;1;1;0
ES-AN;22-02-2020;0;1;0;0
ES-AR;22-02-2020;0;1;0;0
ES-CL;22-02-2020;1;2;0;0
ES-CN;22-02-2020;0;1;0;0
ES-CT;22-02-2020;0;10;1;0
ES-GA;22-02-2020;0;1;1;0
ES-MC;22-02-2020;0;1;0;0
ES-MD;22-02-2020;0;8;1;0
ES-PV;22-02-2020;0;2;0;0
ES-AN;23-02-2020;0;1;0;0
ES-AR;23-02-2020;0;0;2;0
ES-CL;23-02-2020;0;0;1;0
ES-CN;23-02-2020;0;1;0;0
ES-CT;23-02-2020;0;8;0;0
ES-MC;23-02-2020;0;1;0;0
ES-MD;23-02-2020;0;8;1;0
ES-NC;23-02-2020;0;1;1;0
ES-PV;23-02-2020;0;1;0;0
ES-RI;23-02-2020;2;0;0;0
ES-VC;23-02-2020;0;2;1;0
ES-AN;24-02-2020;0;1;0;0
ES-AR;24-02-2020;1;0;0;0
ES-CM;24-02-2020;0;2;1;0
ES-CT;24-02-2020;0;15;0;0
ES-GA;24-02-2020;0;2;0;0
ES-MC;24-02-2020;0;1;0;0
ES-MD;24-02-2020;1;18;3;0
ES-NC;24-02-2020;0;2;0;0
ES-PV;24-02-2020;0;1;0;0
ES-VC;24-02-2020;0;2;0;0
ES-AN;25-02-2020;0;4;0;0
ES-AS;25-02-2020;0;1;1;0
ES-CL;25-02-2020;0;2;1;0
ES-CM;25-02-2020;0;0;1;0
ES-CN;25-02-2020;1;2;0;0
ES-CT;25-02-2020;0;11;2;0
ES-EX;25-02-2020;0;1;0;0
ES-MC;25-02-2020;0;1;0;0
ES-MD;25-02-2020;0;16;1;0
ES-PV;25-02-2020;0;3;0;0
ES-VC;25-02-2020;0;3;1;0
ES-AN;26-02-2020;1;3;0;0
ES-AR;26-02-2020;0;1;0;0
ES-CL;26-02-2020;0;4;1;0
ES-CN;26-02-2020;0;3;0;0
ES-CT;26-02-2020;0;15;0;0
ES-GA;26-02-2020;0;2;0;0
ES-MD;26-02-2020;4;25;3;0
ES-NC;26-02-2020;0;1;0;0
ES-PV;26-02-2020;0;2;0;0
ES-RI;26-02-2020;1;0;0;0
ES-VC;26-02-2020;1;4;0;0
ES-AN;27-02-2020;1;2;0;0
ES-AR;27-02-2020;0;3;0;0
ES-CL;27-02-2020;3;2;0;0
ES-CM;27-02-2020;0;2;0;0
ES-CN;27-02-2020;3;0;0;0
ES-CT;27-02-2020;2;15;0;0
ES-EX;27-02-2020;1;0;0;0
ES-MC;27-02-2020;0;0;1;0
ES-MD;27-02-2020;3;24;2;0
ES-NC;27-02-2020;1;2;0;0
ES-PV;27-02-2020;0;3;1;0
ES-VC;27-02-2020;5;5;0;0
ES-AN;28-02-2020;6;2;0;0
ES-AR;28-02-2020;1;1;1;0
ES-CL;28-02-2020;0;2;1;0
ES-CM;28-02-2020;0;3;0;0
ES-CN;28-02-2020;1;1;1;0
ES-CT;28-02-2020;2;16;1;0
ES-EX;28-02-2020;0;1;0;0
ES-GA;28-02-2020;0;1;0;0
ES-IB;28-02-2020;1;0;0;0
ES-MD;28-02-2020;6;28;3;0
ES-NC;28-02-2020;1;1;1;0
ES-PV;28-02-2020;0;3;0;0
ES-VC;28-02-2020;5;3;0;0
ES-AN;29-02-2020;3;2;1;0
ES-AR;29-02-2020;0;2;1;0
ES-AS;29-02-2020;1;2;1;0
ES-CB;29-02-2020;1;0;0;0
ES-CL;29-02-2020;0;1;0;0
ES-CM;29-02-2020;0;2;1;0
ES-CN;29-02-2020;1;1;0;0
ES-CT;29-02-2020;0;9;0;0
ES-EX;29-02-2020;1;0;0;0
ES-GA;29-02-2020;0;1;0;0
ES-MD;29-02-2020;6;21;0;0
ES-NC;29-02-2020;1;2;0;0
ES-PV;29-02-2020;0;3;0;0
ES-RI;29-02-2020;1;1;0;0
ES-VC;29-02-2020;4;2;0;0
ES-AN;01-03-2020;0;4;2;0
ES-AS;01-03-2020;0;1;0;0
ES-CL;01-03-2020;5;3;0;0
ES-CM;01-03-2020;3;1;0;0
ES-CN;01-03-2020;0;1;0;0
ES-CT;01-03-2020;1;21;1;0
ES-EX;01-03-2020;3;1;0;0
ES-GA;01-03-2020;0;1;0;0
ES-MD;01-03-2020;23;32;3;0
ES-PV;01-03-2020;1;1;0;0
ES-VC;01-03-2020;0;1;0;0
ES-AN;02-03-2020;1;9;0;0
ES-AR;02-03-2020;0;1;0;0
ES-AS;02-03-2020;0;1;0;0
ES-CB;02-03-2020;9;0;0;0
ES-CE;02-03-2020;1;0;0;0
ES-CL;02-03-2020;1;4;0;0
ES-CM;02-03-2020;1;6;0;0
ES-CN;02-03-2020;0;1;0;0
ES-CT;02-03-2020;4;33;3;0
ES-EX;02-03-2020;2;1;0;0
ES-GA;02-03-2020;0;1;0;0
ES-IB;02-03-2020;1;0;0;0
ES-MC;02-03-2020;0;1;0;0
ES-MD;02-03-2020;39;64;7;0
ES-NC;02-03-2020;1;1;0;0
ES-PV;02-03-2020;3;5;0;0
ES-RI;02-03-2020;0;1;0;0
ES-VC;02-03-2020;6;4;0;0
ES-AN;03-03-2020;1;13;3;0
ES-AR;03-03-2020;0;2;1;0
ES-AS;03-03-2020;2;1;0;0
ES-CL;03-03-2020;7;4;0;0
ES-CM;03-03-2020;5;5;1;0
ES-CN;03-03-2020;1;2;0;0
ES-CT;03-03-2020;4;20;1;0
ES-EX;03-03-2020;1;1;1;0
ES-GA;03-03-2020;1;1;0;0
ES-IB;03-03-2020;3;0;0;0
ES-MD;03-03-2020;39;86;5;1
ES-NC;03-03-2020;0;1;0;0
ES-PV;03-03-2020;4;12;2;0
ES-RI;03-03-2020;5;2;0;0
ES-VC;03-03-2020;5;4;1;0
ES-AN;04-03-2020;0;11;3;0
ES-AR;04-03-2020;2;0;0;0
ES-AS;04-03-2020;2;0;0;0
ES-CL;04-03-2020;0;2;0;0
ES-CM;04-03-2020;2;5;1;1
ES-CN;04-03-2020;0;1;0;0
ES-CT;04-03-2020;2;31;2;0
ES-GA;04-03-2020;2;3;0;0
ES-IB;04-03-2020;1;1;0;0
ES-MD;04-03-2020;57;98;6;0
ES-NC;04-03-2020;0;2;0;0
ES-PV;04-03-2020;4;6;2;1
ES-RI;04-03-2020;11;2;0;0
ES-VC;04-03-2020;3;3;0;0
ES-AN;05-03-2020;5;10;0;0
ES-AR;05-03-2020;3;3;1;0
ES-AS;05-03-2020;0;1;0;0
ES-CL;05-03-2020;2;6;1;0
ES-CM;05-03-2020;3;6;0;0
ES-CN;05-03-2020;3;2;0;0
ES-CT;05-03-2020;8;45;1;0
ES-EX;05-03-2020;0;3;0;0
ES-GA;05-03-2020;1;3;0;0
ES-MD;05-03-2020;116;133;14;1
ES-NC;05-03-2020;1;2;1;0
ES-PV;05-03-2020;20;13;0;0
ES-RI;05-03-2020;14;2;0;0
ES-VC;05-03-2020;10;5;1;0
ES-AN;06-03-2020;13;7;2;0
ES-AR;06-03-2020;3;4;0;0
ES-AS;06-03-2020;3;5;0;0
ES-CB;06-03-2020;1;0;0;0
ES-CL;06-03-2020;5;4;1;0
ES-CM;06-03-2020;5;8;1;0
ES-CN;06-03-2020;6;4;1;0
ES-CT;06-03-2020;3;37;1;1
ES-EX;06-03-2020;0;1;0;0
ES-GA;06-03-2020;2;5;1;0
ES-IB;06-03-2020;1;0;1;0
ES-MC;06-03-2020;0;1;0;0
ES-MD;06-03-2020;166;156;15;2
ES-PV;06-03-2020;25;12;1;0
ES-RI;06-03-2020;35;2;1;0
ES-VC;06-03-2020;3;5;0;0
ES-AN;07-03-2020;5;14;1;0
ES-AR;07-03-2020;8;5;1;0
ES-AS;07-03-2020;1;0;0;0
ES-CB;07-03-2020;1;0;0;0
ES-CL;07-03-2020;2;6;0;0
ES-CM;07-03-2020;5;9;0;0
ES-CN;07-03-2020;3;3;0;0
ES-CT;07-03-2020;3;22;0;1
ES-EX;07-03-2020;1;0;0;0
ES-GA;07-03-2020;8;3;1;0
ES-IB;07-03-2020;0;1;0;0
ES-MC;07-03-2020;0;1;0;0
ES-MD;07-03-2020;180;186;15;1
ES-NC;07-03-2020;1;3;1;0
ES-PV;07-03-2020;34;23;1;1
ES-RI;07-03-2020;29;4;0;0
ES-VC;07-03-2020;7;6;2;0
ES-AN;08-03-2020;18;13;2;0
ES-AR;08-03-2020;13;5;0;2
ES-AS;08-03-2020;2;2;0;0
ES-CL;08-03-2020;7;10;0;0
ES-CM;08-03-2020;11;13;1;0
ES-CN;08-03-2020;1;1;1;0
ES-CT;08-03-2020;4;27;1;0
ES-EX;08-03-2020;1;3;0;0
ES-GA;08-03-2020;5;1;0;0
ES-IB;08-03-2020;2;0;1;0
ES-MC;08-03-2020;2;4;0;0
ES-MD;08-03-2020;218;214;25;10
ES-ML;08-03-2020;0;1;0;0
ES-NC;08-03-2020;4;2;0;0
ES-PV;08-03-2020;46;14;1;2
ES-RI;08-03-2020;22;1;0;0
ES-VC;08-03-2020;5;4;0;0
ES-AN;09-03-2020;19;14;0;0
ES-AR;09-03-2020;5;8;2;2
ES-AS;09-03-2020;5;3;0;0
ES-CL;09-03-2020;10;18;1;0
ES-CM;09-03-2020;15;29;3;1
ES-CN;09-03-2020;3;5;0;0
ES-CT;09-03-2020;18;66;4;1
ES-EX;09-03-2020;2;4;1;0
ES-GA;09-03-2020;9;5;1;0
ES-IB;09-03-2020;2;1;0;0
ES-MC;09-03-2020;4;1;0;0
ES-MD;09-03-2020;430;330;27;9
ES-NC;09-03-2020;15;5;1;0
ES-PV;09-03-2020;47;20;0;2
ES-RI;09-03-2020;39;3;0;1
ES-VC;09-03-2020;12;17;2;0
ES-AN;10-03-2020;18;33;4;0
ES-AR;10-03-2020;6;5;1;1
ES-AS;10-03-2020;17;6;1;0
ES-CL;10-03-2020;34;22;2;0
ES-CM;10-03-2020;29;27;4;0
ES-CN;10-03-2020;8;6;1;0
ES-CT;10-03-2020;74;88;11;1
ES-EX;10-03-2020;3;3;0;0
ES-GA;10-03-2020;13;5;1;0
ES-IB;10-03-2020;1;0;0;0
ES-MC;10-03-2020;4;2;0;0
ES-MD;10-03-2020;658;385;30;23
ES-NC;10-03-2020;27;15;0;0
ES-PV;10-03-2020;75;32;3;0
ES-RI;10-03-2020;22;4;0;1
ES-VC;10-03-2020;34;21;1;0
ES-AN;11-03-2020;46;34;6;0
ES-AR;11-03-2020;18;8;1;0
ES-AS;11-03-2020;5;3;0;0
ES-CL;11-03-2020;25;34;4;0
ES-CM;11-03-2020;48;32;6;1
ES-CN;11-03-2020;16;5;1;0
ES-CT;11-03-2020;108;97;5;3
ES-EX;11-03-2020;8;4;1;1
ES-GA;11-03-2020;22;8;0;0
ES-IB;11-03-2020;5;1;0;0
ES-MC;11-03-2020;13;5;1;0
ES-MD;11-03-2020;836;520;39;25
ES-ML;11-03-2020;0;3;0;0
ES-NC;11-03-2020;27;18;0;0
ES-PV;11-03-2020;73;37;4;5
ES-RI;11-03-2020;41;3;1;0
ES-VC;11-03-2020;38;29;5;0
ES-AN;12-03-2020;76;41;2;0
ES-AR;12-03-2020;20;16;1;3
ES-AS;12-03-2020;3;7;0;1
ES-CB;12-03-2020;9;0;0;0
ES-CL;12-03-2020;70;34;3;1
ES-CM;12-03-2020;115;47;3;1
ES-CN;12-03-2020;17;12;5;0
ES-CT;12-03-2020;235;130;12;6
ES-EX;12-03-2020;24;2;0;0
ES-GA;12-03-2020;38;11;4;0
ES-IB;12-03-2020;6;2;0;3
ES-MC;12-03-2020;12;2;0;0
ES-MD;12-03-2020;968;532;45;38
ES-ML;12-03-2020;2;1;0;0
ES-NC;12-03-2020;40;20;1;0
ES-PV;12-03-2020;81;52;3;3
ES-RI;12-03-2020;35;15;2;0
ES-VC;12-03-2020;51;42;9;0
ES-AN;13-03-2020;157;56;8;2
ES-AR;13-03-2020;20;6;2;0
ES-AS;13-03-2020;46;6;1;0
ES-CB;13-03-2020;12;0;0;0
ES-CL;13-03-2020;92;49;5;2
ES-CM;13-03-2020;143;58;8;5
ES-CN;13-03-2020;22;19;5;1
ES-CT;13-03-2020;363;167;10;12
ES-EX;13-03-2020;37;4;3;0
ES-GA;13-03-2020;42;14;0;0
ES-IB;13-03-2020;8;3;1;0
ES-MC;13-03-2020;11;6;1;0
ES-MD;13-03-2020;883;557;62;48
ES-ML;13-03-2020;1;0;0;0
ES-NC;13-03-2020;49;17;2;0
ES-PV;13-03-2020;105;60;6;6
ES-RI;13-03-2020;35;10;1;1
ES-VC;13-03-2020;134;42;8;2
ES-AN;14-03-2020;123;52;5;5
ES-AR;14-03-2020;39;15;4;1
ES-AS;14-03-2020;39;7;0;0
ES-CB;14-03-2020;17;0;0;0
ES-CE;14-03-2020;1;0;0;0
ES-CL;14-03-2020;53;50;7;5
ES-CM;14-03-2020;82;88;5;8
ES-CN;14-03-2020;23;8;2;0
ES-CT;14-03-2020;353;194;21;13
ES-EX;14-03-2020;27;7;0;0
ES-GA;14-03-2020;45;13;1;1
ES-IB;14-03-2020;7;5;1;0
ES-MC;14-03-2020;24;6;0;0
ES-MD;14-03-2020;892;600;59;61
ES-ML;14-03-2020;2;0;0;0
ES-NC;14-03-2020;42;16;0;1
ES-PV;14-03-2020;101;42;1;2
ES-RI;14-03-2020;19;13;4;0
ES-VC;14-03-2020;132;52;8;7
ES-AN;15-03-2020;167;64;6;4
ES-AR;15-03-2020;32;19;6;1
ES-AS;15-03-2020;37;5;0;0
ES-CB;15-03-2020;9;0;0;0
ES-CL;15-03-2020;122;66;8;4
ES-CM;15-03-2020;146;105;10;11
ES-CN;15-03-2020;19;13;5;1
ES-CT;15-03-2020;484;174;25;7
ES-EX;15-03-2020;32;7;0;1
ES-GA;15-03-2020;65;14;2;1
ES-IB;15-03-2020;20;1;0;0
ES-MC;15-03-2020;20;5;3;0
ES-MD;15-03-2020;808;678;60;79
ES-ML;15-03-2020;11;0;0;0
ES-NC;15-03-2020;75;32;3;1
ES-PV;15-03-2020;100;43;7;14
ES-RI;15-03-2020;38;13;5;1
ES-VC;15-03-2020;115;61;10;4
ES-AN;16-03-2020;129;91;17;5
ES-AR;16-03-2020;36;25;6;4
ES-AS;16-03-2020;65;11;3;0
ES-CB;16-03-2020;3;0;0;0
ES-CL;16-03-2020;140;86;13;11
ES-CM;16-03-2020;182;150;15;13
ES-CN;16-03-2020;46;19;2;1
ES-CT;16-03-2020;713;341;34;19
ES-EX;16-03-2020;55;16;2;2
ES-GA;16-03-2020;91;20;3;1
ES-IB;16-03-2020;13;1;1;0
ES-MC;16-03-2020;20;10;1;0
ES-MD;16-03-2020;1400;1021;71;109
ES-NC;16-03-2020;60;32;2;1
ES-PV;16-03-2020;102;77;4;5
ES-RI;16-03-2020;42;19;2;2
ES-VC;16-03-2020;143;84;13;5
ES-AN;17-03-2020;252;103;16;8
ES-AR;17-03-2020;37;19;7;0
ES-AS;17-03-2020;45;20;3;0
ES-CB;17-03-2020;17;0;0;1
ES-CL;17-03-2020;210;100;9;7
ES-CM;17-03-2020;188;149;11;20
ES-CN;17-03-2020;42;18;6;1
ES-CT;17-03-2020;827;383;40;23
ES-EX;17-03-2020;57;17;2;2
ES-GA;17-03-2020;111;42;5;2
ES-IB;17-03-2020;35;3;0;1
ES-MC;17-03-2020;41;10;1;0
ES-MD;17-03-2020;2057;1158;94;107
ES-ML;17-03-2020;4;0;0;0
ES-NC;17-03-2020;70;51;1;1
ES-PV;17-03-2020;193;111;4;11
ES-RI;17-03-2020;70;17;0;0
ES-VC;17-03-2020;201;94;16;2
ES-AN;18-03-2020;248;126;15;5
ES-AR;18-03-2020;72;28;7;3
ES-AS;18-03-2020;41;24;2;0
ES-CB;18-03-2020;36;0;0;0
ES-CL;18-03-2020;249;141;14;13
ES-CM;18-03-2020;270;153;15;23
ES-CN;18-03-2020;70;23;5;0
ES-CT;18-03-2020;1016;476;61;41
ES-EX;18-03-2020;44;26;3;2
ES-GA;18-03-2020;177;53;6;0
